datasetID,eventID,occurrenceID,kingdom,scientificName,scientificNameID,taxonID,identificationReferences,lifeStage,basisOfRecord,samplingProtocol,ocurrenceStatus
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_mimus_?_?_TWINRING_150UM_MICROSCOPY_0.0062_16_2017-08-17T06:18:00,Animalia,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,355067,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Harpacticoida_?_?_TWINRING_150UM_MICROSCOPY_0.0103_16_2017-08-17T06:18:00,Animalia,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,1102,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Evadne_nordmanni_?_?_TWINRING_150UM_MICROSCOPY_0.0145_16_2017-08-17T06:18:00,Animalia,Evadne nordmanni,urn:lsid:marinespecies.org:taxname:106273,106273,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Echinodermata_bipinnaria_?_TWINRING_150UM_MICROSCOPY_0.0154_16_2017-08-17T06:18:00,Animalia,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,bipinnaria,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Gastropoda_larvae_?_TWINRING_150UM_MICROSCOPY_0.0482_16_2017-08-17T06:18:00,Animalia,Gastropoda,urn:lsid:marinespecies.org:taxname:101,101,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Cumacea_?_?_TWINRING_150UM_MICROSCOPY_0.0516_16_2017-08-17T06:18:00,Animalia,Cumacea,urn:lsid:marinespecies.org:taxname:1137,1137,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Decapoda_larvae_?_TWINRING_150UM_MICROSCOPY_0.0588_16_2017-08-17T06:18:00,Animalia,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1130,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Echinodermata_larvae_?_TWINRING_150UM_MICROSCOPY_0.0605_16_2017-08-17T06:18:00,Animalia,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Fritillaria_borealis_?_?_TWINRING_150UM_MICROSCOPY_0.0761_16_2017-08-17T06:18:00,Animalia,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,103375,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_acuspes_?_?_TWINRING_150UM_MICROSCOPY_0.1396_16_2017-08-17T06:18:00,Animalia,Pseudocalanus acuspes,urn:lsid:marinespecies.org:taxname:104514,104514,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_male_male_TWINRING_150UM_MICROSCOPY_0.1439_16_2017-08-17T06:18:00,Animalia,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Sipuncula_larvae_?_TWINRING_150UM_MICROSCOPY_0.1578_16_2017-08-17T06:18:00,Animalia,Sipuncula,urn:lsid:marinespecies.org:taxname:1268,1268,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.1669_16_2017-08-17T06:18:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_newmani_?_?_TWINRING_150UM_MICROSCOPY_0.1782_16_2017-08-17T06:18:00,Animalia,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,157679,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Podon_leuckartii_?_?_TWINRING_150UM_MICROSCOPY_0.1945_16_2017-08-17T06:18:00,Animalia,Podon leuckartii,urn:lsid:marinespecies.org:taxname:106277,106277,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Calanoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.2131_16_2017-08-17T06:18:00,Animalia,Calanoida,urn:lsid:marinespecies.org:taxname:1100,1100,WoRMS,nauplii,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Aglantha_digitale_?_?_TWINRING_150UM_MICROSCOPY_0.2561_16_2017-08-17T06:18:00,Animalia,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.302_16_2017-08-17T06:18:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Cirripedia_nauplii_?_TWINRING_150UM_MICROSCOPY_0.3044_16_2017-08-17T06:18:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,nauplii,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Eurytemora_herdmani_?_?_TWINRING_150UM_MICROSCOPY_0.3425_16_2017-08-17T06:18:00,Animalia,Eurytemora herdmani,urn:lsid:marinespecies.org:taxname:157670,157670,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Bivalvia_?_?_TWINRING_150UM_MICROSCOPY_0.3819_16_2017-08-17T06:18:00,Animalia,Bivalvia,urn:lsid:marinespecies.org:taxname:105,105,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Oithona_similis_?_?_TWINRING_150UM_MICROSCOPY_0.6047_16_2017-08-17T06:18:00,Animalia,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_?_?_TWINRING_150UM_MICROSCOPY_0.7333_16_2017-08-17T06:18:00,Animalia,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Cirripedia_cyprid_?_TWINRING_150UM_MICROSCOPY_0.9468_16_2017-08-17T06:18:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,cyprid,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Acartia_longiremis_?_?_TWINRING_150UM_MICROSCOPY_0.989_16_2017-08-17T06:18:00,Animalia,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,104257,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Acartia_hudsonica_?_?_TWINRING_150UM_MICROSCOPY_1.3576_16_2017-08-17T06:18:00,Animalia,Acartia hudsonica,urn:lsid:marinespecies.org:taxname:157664,157664,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Centropages_abdominalis_?_?_TWINRING_150UM_MICROSCOPY_1.5431_16_2017-08-17T06:18:00,Animalia,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Polychaeta_larvae_?_TWINRING_150UM_MICROSCOPY_1.9322_16_2017-08-17T06:18:00,Animalia,Polychaeta,urn:lsid:marinespecies.org:taxname:883,883,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Eurytemora_?_?_TWINRING_150UM_MICROSCOPY_2.201_16_2017-08-17T06:18:00,Animalia,Eurytemora,urn:lsid:marinespecies.org:taxname:104240,104240,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,AMBON_Zooplankton_2017_ML3.1_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_2.8893_16_2017-08-17T06:18:00,Animalia,Acartia,urn:lsid:marinespecies.org:taxname:104108,104108,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Pisces_larvae_?_TWINRING_150UM_MICROSCOPY_nan_20_2017-08-17T17:42:00,Animalia,Pisces,urn:lsid:marinespecies.org:taxname:11676,11676,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Isopoda_?_?_TWINRING_150UM_MICROSCOPY_nan_20_2017-08-17T17:42:00,Animalia,Isopoda,urn:lsid:marinespecies.org:taxname:1131,1131,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Amphipoda_?_?_TWINRING_150UM_MICROSCOPY_0.0002_20_2017-08-17T17:42:00,Animalia,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,1135,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Obelia_longissima_?_?_TWINRING_150UM_MICROSCOPY_0.0022_20_2017-08-17T17:42:00,Animalia,Obelia longissima,urn:lsid:marinespecies.org:taxname:117389,117389,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Ophiuroidea_larvae_?_TWINRING_150UM_MICROSCOPY_0.0023_20_2017-08-17T17:42:00,Animalia,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,123084,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Calanus_glacialis_marshallae_?_?_TWINRING_150UM_MICROSCOPY_0.0033_20_2017-08-17T17:42:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:196770,196770,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Ctenophora_?_?_TWINRING_150UM_MICROSCOPY_0.0033_20_2017-08-17T17:42:00,Animalia,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,1248,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Cyclopoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0041_20_2017-08-17T17:42:00,Animalia,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,1101,WoRMS,nauplii,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Bryozoa_cyphonautes_?_TWINRING_150UM_MICROSCOPY_0.0049_20_2017-08-17T17:42:00,Animalia,Bryozoa,urn:lsid:marinespecies.org:taxname:146142,146142,WoRMS,cyphonautes,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Tortanus_discaudatus_?_?_TWINRING_150UM_MICROSCOPY_0.0059_20_2017-08-17T17:42:00,Animalia,Tortanus discaudatus,urn:lsid:marinespecies.org:taxname:157684,157684,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_male_male_TWINRING_150UM_MICROSCOPY_0.0063_20_2017-08-17T17:42:00,Animalia,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_newmani_?_?_TWINRING_150UM_MICROSCOPY_0.007_20_2017-08-17T17:42:00,Animalia,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,157679,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Gammaridae_?_?_TWINRING_150UM_MICROSCOPY_0.0097_20_2017-08-17T17:42:00,Animalia,Gammaridae,urn:lsid:marinespecies.org:taxname:101383,101383,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Gastropoda_larvae_?_TWINRING_150UM_MICROSCOPY_0.0115_20_2017-08-17T17:42:00,Animalia,Gastropoda,urn:lsid:marinespecies.org:taxname:101,101,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Harpacticoida_?_?_TWINRING_150UM_MICROSCOPY_0.0126_20_2017-08-17T17:42:00,Animalia,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,1102,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Limacina_helicina_?_?_TWINRING_150UM_MICROSCOPY_0.0163_20_2017-08-17T17:42:00,Animalia,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Eurytemora_?_?_TWINRING_150UM_MICROSCOPY_0.0183_20_2017-08-17T17:42:00,Animalia,Eurytemora,urn:lsid:marinespecies.org:taxname:104240,104240,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Calanoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0209_20_2017-08-17T17:42:00,Animalia,Calanoida,urn:lsid:marinespecies.org:taxname:1100,1100,WoRMS,nauplii,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_0.036_20_2017-08-17T17:42:00,Animalia,Acartia,urn:lsid:marinespecies.org:taxname:104108,104108,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_acuspes_?_?_TWINRING_150UM_MICROSCOPY_0.038_20_2017-08-17T17:42:00,Animalia,Pseudocalanus acuspes,urn:lsid:marinespecies.org:taxname:104514,104514,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Cumacea_?_?_TWINRING_150UM_MICROSCOPY_0.0443_20_2017-08-17T17:42:00,Animalia,Cumacea,urn:lsid:marinespecies.org:taxname:1137,1137,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Echinodermata_bipinnaria_?_TWINRING_150UM_MICROSCOPY_0.0461_20_2017-08-17T17:42:00,Animalia,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,bipinnaria,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.0987_20_2017-08-17T17:42:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Aglantha_digitale_?_?_TWINRING_150UM_MICROSCOPY_0.1154_20_2017-08-17T17:42:00,Animalia,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Acartia_longiremis_?_?_TWINRING_150UM_MICROSCOPY_0.1605_20_2017-08-17T17:42:00,Animalia,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,104257,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Bivalvia_?_?_TWINRING_150UM_MICROSCOPY_0.1744_20_2017-08-17T17:42:00,Animalia,Bivalvia,urn:lsid:marinespecies.org:taxname:105,105,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Cirripedia_nauplii_?_TWINRING_150UM_MICROSCOPY_0.1931_20_2017-08-17T17:42:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,nauplii,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_?_?_TWINRING_150UM_MICROSCOPY_0.2117_20_2017-08-17T17:42:00,Animalia,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Centropages_abdominalis_?_?_TWINRING_150UM_MICROSCOPY_0.2264_20_2017-08-17T17:42:00,Animalia,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Echinodermata_larvae_?_TWINRING_150UM_MICROSCOPY_0.2676_20_2017-08-17T17:42:00,Animalia,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Fritillaria_borealis_?_?_TWINRING_150UM_MICROSCOPY_0.3081_20_2017-08-17T17:42:00,Animalia,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,103375,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Polychaeta_larvae_?_TWINRING_150UM_MICROSCOPY_0.3507_20_2017-08-17T17:42:00,Animalia,Polychaeta,urn:lsid:marinespecies.org:taxname:883,883,WoRMS,larvae,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Oithona_similis_?_?_TWINRING_150UM_MICROSCOPY_0.566_20_2017-08-17T17:42:00,Animalia,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Cirripedia_cyprid_?_TWINRING_150UM_MICROSCOPY_0.7667_20_2017-08-17T17:42:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,cyprid,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,AMBON_Zooplankton_2017_ML1.2_?_Calanus_glacialis_marshallae_?_?_TWINRING_150UM_MICROSCOPY_1.1476_20_2017-08-17T17:42:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:196770,196770,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,AMBON_Zooplankton_2017_BBL2_?_Isopoda_?_?_TWINRING_150UM_MICROSCOPY_nan_20_2017-08-21T01:22:00,Animalia,Isopoda,urn:lsid:marinespecies.org:taxname:1131,1131,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,AMBON_Zooplankton_2017_BBL2_?_Cnidaria_?_?_TWINRING_150UM_MICROSCOPY_0.0012_20_2017-08-21T01:22:00,Animalia,Cnidaria,urn:lsid:marinespecies.org:taxname:1267,1267,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,AMBON_Zooplankton_2017_BBL2_?_Euphausiacea_calytopsis_?_TWINRING_150UM_MICROSCOPY_0.0024_20_2017-08-21T01:22:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,calytopsis,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,AMBON_Zooplankton_2017_BBL2_?_Gammaridae_?_?_TWINRING_150UM_MICROSCOPY_0.0074_20_2017-08-21T01:22:00,Animalia,Gammaridae,urn:lsid:marinespecies.org:taxname:101383,101383,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
