w,Program,Project Name,Site Name,GPS Level,Point Name,CTD Station Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle2,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.9952146,128 8.0406720000002,51.66658691,-128.1340112,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle3,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.9958979999998,128 8.04075000000068,51.6665983,-128.1340125,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle4,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.996642,128 8.04185999999959,51.6666107,-128.134031,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_barnacle5,ROCKY07,bedrock,attached fauna,Balanus spp.,active,yes,51 39.995967,128 8.04162599999984,51.66659945,-128.1340271,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel1,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0161329999999,128 8.03397600000039,51.66693555,-128.1338996,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel2,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0119185999999,128 8.03381999999942,51.66686531,-128.133897,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel3,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0115952,128 8.03648399999986,51.66685992,-128.1339414,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel4,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0092114000002,128 8.03848200000061,51.66682019,-128.1339747,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_mussel5,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0079736000001,128 8.03685599999994,51.66679956,-128.1339476,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus1,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9253913999999,128 8.10031799999933,51.66542319,-128.1350053,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus2,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9247458000002,128 8.10202200000049,51.66541243,-128.1350337,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus3,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9239387999999,128 8.10102599999993,51.66539898,-128.1350171,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus4,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9235122,128 8.10271200000045,51.66539187,-128.1350452,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_fucus5,ROCKY07,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.9201503999998,128 8.10249599999963,51.66533584,-128.1350416,2016,observation,seasonal,,quadrat,,,20190502,,,,,Collected by geospatial,
Hakai,Nearshore,Mussel Growth Experiment,North Beach,plot,nb_musselgrowthCenter,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0116636000001,128 8.03535000000068,51.66686106,-128.1339225,,experiment,bi-annually,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,North Beach,plot,nb_musselgrowthNorth,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0108968000002,128 8.0350199999998,51.66684828,-128.133917,,experiment,bi-annually,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,North Beach,plot,nb_musselgrowthSouth,ROCKY07,bedrock,attached fauna,Mytilus spp.,active,yes,51 40.0113305999999,128 8.03551199999958,51.66685551,-128.1339252,,experiment,bi-annually,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_surfgrassNorth,ROCKY07,bedrock,seagrass meadow,Phyllospadix spp.,active,yes,51 40.0159991999999,128 8.04283799999951,51.66693332,-128.1340473,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,North Beach,plot,nb_surfgrassSouth,ROCKY07,bedrock,seagrass meadow,Phyllospadix spp.,active,yes,51 40.0089954000002,128 8.04256200000054,51.66681659,-128.1340427,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_barnacle1,ROCKY06,bedrock,attached fauna,Balanus spp.,active,yes,51 39.4426656000002,128 8.92322400000012,51.65737776,-128.1487204,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_barnacle2,ROCKY06,bedrock,attached fauna,Balanus spp.,active,yes,51 39.4445466000002,128 8.92270200000041,51.65740911,-128.1487117,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_barnacle3,ROCKY06,bedrock,attached fauna,Balanus spp.,active,yes,51 39.4444967999999,128 8.92204800000002,51.65740828,-128.1487008,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_barnacle4,ROCKY06,bedrock,attached fauna,Balanus spp.,active,yes,51 39.4451867999999,128 8.92138200000034,51.65741978,-128.1486897,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_barnacle5,ROCKY06,bedrock,attached fauna,Balanus spp.,active,yes,51 39.4458263999999,128 8.92243199999939,51.65743044,-128.1487072,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_mussel1,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3866250000001,128 8.91532200000029,51.65644375,-128.1485887,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_mussel2,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3874452000001,128 8.91661800000008,51.65645742,-128.1486103,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_mussel3,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3875532000001,128 8.91816600000027,51.65645922,-128.1486361,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_mussel4,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3893472000002,128 8.9221260000005,51.65648912,-128.1487021,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_mussel5,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3896729999999,128 8.92232400000069,51.65649455,-128.1487054,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_fucus1,ROCKY06,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.4447506,128 8.91845400000022,51.65741251,-128.1486409,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_fucus2,ROCKY06,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.4455150000002,128 8.91894000000036,51.65742525,-128.148649,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_fucus3,ROCKY06,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.447213,128 8.92456800000048,51.65745355,-128.1487428,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_fucus4,ROCKY06,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.4478291999998,128 8.92551600000047,51.65746382,-128.1487586,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_fucus5,ROCKY06,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 39.447873,128 8.92699199999981,51.65746455,-128.1487832,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,West Beach,plot,wb_musselgrowthEast,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3924336000002,128 8.92359000000056,51.65654056,-128.1487265,,experiment,bi-annual,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,West Beach,plot,wb_musselgrowthNorth,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3913392,128 8.92483200000015,51.65652232,-128.1487472,,experiment,bi-annual,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,West Beach,plot,wb_musselgrowthWest,ROCKY06,bedrock,attached fauna,Mytilus spp.,active,yes,51 39.3910512000001,128 8.92303199999958,51.65651752,-128.1487172,,experiment,bi-annual,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,West Beach,plot,wb_surfgrassWest,ROCKY06,bedrock,seagrass meadow,Phyllospadix spp.,active,yes,51 39.4381518000002,128 8.93370600000026,51.65730253,-128.1488951,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_barnacle1,ROCKY03,bedrock,attached fauna,Balanus spp.,active,yes,51 38.4464525999998,128 9.40728000000036,51.64077421,-128.156788,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_barnacle2,ROCKY03,bedrock,attached fauna,Balanus spp.,active,yes,51 38.4437880000002,128 9.41265000000044,51.6407298,-128.1568775,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_barnacle3,ROCKY03,bedrock,attached fauna,Balanus spp.,active,yes,51 38.4433973999998,128 9.41449200000022,51.64072329,-128.1569082,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_barnacle4,ROCKY03,bedrock,attached fauna,Balanus spp.,active,yes,51 38.4429168000001,128 9.41603400000076,51.64071528,-128.1569339,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_barnacle5,ROCKY03,bedrock,attached fauna,Balanus spp.,active,yes,51 38.4438005999999,128 9.41589000000079,51.64073001,-128.1569315,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_mussel1,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4400362000001,128 9.41230200000064,51.64066727,-128.1568717,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_mussel2,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4399821999999,128 9.4129920000006,51.64066637,-128.1568832,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_mussel3,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4400770000001,128 9.4140479999993,51.64066795,-128.1569008,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_mussel4,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4391548000001,128 9.41312999999923,51.64065258,-128.1568855,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_mussel5,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4396150000002,128 9.41429400000004,51.64066025,-128.1569049,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_fucus1,ROCKY03,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 38.4024359999999,128 9.36986399999967,51.6400406,-128.1561644,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_fucus2,ROCKY03,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 38.4013038000001,128 9.37058399999955,51.64002173,-128.1561764,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_fucus3,ROCKY03,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 38.4006113999999,128 9.37152000000026,51.64001019,-128.156192,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_fucus4,ROCKY03,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 38.4002039999999,128 9.37040400000001,51.6400034,-128.1561734,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_fucus5,ROCKY03,bedrock,benthic macroalgae,Fucus spp.,active,yes,51 38.3989584,128 9.36845999999946,51.63998264,-128.156141,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,Fifth Beach Intertidal,plot,5th_musselgrowthCenter,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4405485999999,128 9.41250600000046,51.64067581,-128.1568751,,experiment,bi-annual,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,Fifth Beach Intertidal,plot,5th_musselgrowthNorth,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4407046,128 9.4124579999999,51.64067841,-128.1568743,,experiment,bi-annual,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Mussel Growth Experiment,Fifth Beach Intertidal,plot,5th_musselgrowthSouth,ROCKY03,bedrock,attached fauna,Mytilus spp.,active,yes,51 38.4404099999999,128 9.41258399999924,51.6406735,-128.1568764,,experiment,bi-annual,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_surfgrassEast,ROCKY03,bedrock,seagrass meadow,Phyllospadix spp.,active,yes,51 38.4516533999999,128 9.39978600000018,51.64086089,-128.1566631,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,Rocky Intertidal,Fifth Beach Intertidal,plot,5th_surfgrassWest,ROCKY03,bedrock,seagrass meadow,Phyllospadix spp.,active,yes,51 38.4496895999999,128 9.40752599999939,51.64082816,-128.1567921,2016,observation,seasonal,,quadrat,,,20190502,,,,,,
Hakai,Nearshore,EDNA,Koeye,plot,edna_ko_e3_00,,sand,seagrass meadow,Zostera marina,active,yes,51 46.7701008000002,127 52.2984779999996,51.77950168,-127.8716413,2018,observation,,,nalgene ,,,6-19-2018 4:31:15 PM,,,,,,
Hakai,Nearshore,EDNA,Koeye,plot,edna_ko_e3_15,,sand,seagrass meadow,Zostera marina,active,yes,51 46.7660321999999,127 52.3072740000001,51.77943387,-127.8717879,2018,observation,,,nalgene ,,,6-19-2018 4:33:21 PM,,,,,,
Hakai,Nearshore,EDNA,Koeye,plot,edna_ko_e3_30,,sand,seagrass meadow,Zostera marina,active,yes,51 46.7577894,127 52.3148400000002,51.77929649,-127.871914,2018,observation,,,nalgene ,,,6-19-2018 4:46:10 PM,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,edna_ch_i3_00,,sand,seagrass meadow,Zostera marina,active,yes,51 40.5178788000002,128 7.15955400000041,51.67529798,-128.1193259,2018,observation,,,nalgene ,,,6-19-2018 11:03:07 PM,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,edna_ch_i3_15,,sand,seagrass meadow,Zostera marina,active,yes,51 40.5191057999998,128 7.17343200000016,51.67531843,-128.1195572,2018,observation,,,nalgene ,,,6-19-2018 11:15:06 PM,,,,,,
Hakai,Nearshore,EDNA,Choked Passage,plot,edna_ch_i3_30,,sand,seagrass meadow,Zostera marina,active,yes,51 40.5199332000001,128 7.18700399999932,51.67533222,-128.1197834,2018,observation,,,nalgene ,,,6-19-2018 11:25:32 PM,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,edna_pr_i3_00,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7515862000001,128 7.17285600000025,51.64585977,-128.1195476,2018,observation,,,nalgene ,,,6-19-2018 11:59:57 PM,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,edna_pr_i3_15,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7557706000001,128 7.19004599999948,51.64592951,-128.1198341,2018,observation,,,nalgene ,,,6-20-2018 12:09:00 AM,,,,,,
Hakai,Nearshore,EDNA,Pruth Bay,plot,edna_pr_i3_30,,sand,seagrass meadow,Zostera marina,active,yes,51 38.7581292,128 7.20519600000046,51.64596882,-128.1200866,2018,observation,,,nalgene ,,,6-20-2018 12:20:10 AM,,,,,,
Hakai,Nearshore,EDNA,CHP,plot,edna_chp_00,,sand,seagrass meadow,Zostera marina,active,yes,51 40.5692892,128 7.39702200000011,51.67615482,-128.1232837,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,CHP,plot,edna_chp_15,,sand,seagrass meadow,Zostera marina,active,yes,51 40.5770922000002,128 7.40203199999939,51.67628487,-128.1233672,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,CHP,plot,edna_chp_30,,sand,seagrass meadow,Zostera marina,active,yes,51 40.583778,128 7.40483999999981,51.6763963,-128.123414,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HAB4,plot,edna_hab4_00,,mud,benthic macroalgae,unknown,active,yes,51 39.8977200000002,128 4.78894800000035,51.664962,-128.0798158,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HAB4,plot,edna_hab4_15,,mud,benthic macroalgae,unknown,active,yes,51 39.8880341999998,128 4.78581000000077,51.66480057,-128.0797635,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HAB4,plot,edna_hab4_30,,mud,benthic macroalgae,unknown,active,yes,51 39.8792406,128 4.78310399999941,51.66465401,-128.0797184,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,PBA,plot,edna_pba_00,,mud,seagrass meadow,Zostera marina,active,yes,51 38.8022472000002,128 7.13045400000055,51.64670412,-128.1188409,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,PBA,plot,edna_pba_15,,mud,seagrass meadow,Zostera marina,active,yes,51 38.7934818000001,128 7.13378400000067,51.64655803,-128.1188964,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,PBA,plot,edna_pba_30,,mud,seagrass meadow,Zostera marina,active,yes,51 38.7853872000001,128 7.13671200000078,51.64642312,-128.1189452,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,WFB,plot,edna_wfb_00,,sand,no vegetation,,active,yes,51 40.114899,128 7.16697000000011,51.66858165,-128.1194495,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,WFB,plot,edna_wfb_15,,sand,no vegetation,,active,yes,51 40.1104757999998,128 7.17965400000082,51.66850793,-128.1196609,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,WFB,plot,edna_wfb_30,,sand,no vegetation,,active,yes,51 40.1063843999998,128 7.1947920000008,51.66843974,-128.1199132,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SSP,plot,edna_ssp_00,,sand,seagrass meadow,Zostera marina,active,yes,51 40.7455482,128 6.91965000000039,51.67909247,-128.1153275,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SSP,plot,edna_ssp_15,,sand,seagrass meadow,Zostera marina,active,yes,51 40.7367474,128 6.91032000000007,51.67894579,-128.115172,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,SSP,plot,edna_ssp_30,,sand,seagrass meadow,Zostera marina,active,yes,51 40.7296284000002,128 6.89748000000009,51.67882714,-128.114958,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,PPO,plot,edna_ppo_00,,mud,seagrass meadow,Zostera marina,active,yes,51 39.4931658000002,128 6.79950000000019,51.65821943,-128.113325,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,PPO,plot,edna_ppo_15,,mud,seagrass meadow,Zostera marina,active,yes,51 39.4863438000002,128 6.79162200000064,51.65810573,-128.1131937,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,PPO,plot,edna_ppo_30,,mud,seagrass meadow,Zostera marina,active,yes,51 39.4799844000001,128 6.78672000000006,51.65799974,-128.113112,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HDO,plot,edna_hdo_00,,mud,seagrass meadow,Zostera marina,active,yes,51 39.3007362,128 7.77565200000083,51.65501227,-128.1295942,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HDO,plot,edna_hdo_15,,mud,seagrass meadow,Zostera marina,active,yes,51 39.3051366,128 7.76382600000034,51.65508561,-128.1293971,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HDO,plot,edna_hdo_30,,mud,seagrass meadow,Zostera marina,active,yes,51 39.3080759999998,128 7.7557500000006,51.6551346,-128.1292625,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,GOG1,plot,edna_gog1_00,,mud,seagrass meadow,Zostera marina,active,yes,51 55.4346455999999,128 28.1502360000007,51.92391076,-128.4691706,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,GOG1,plot,edna_gog1_15,,mud,seagrass meadow,Zostera marina,active,yes,51 55.4415198,128 28.1463179999997,51.92402533,-128.4691053,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,GOG1,plot,edna_gog1_30,,mud,seagrass meadow,Zostera marina,active,yes,51 55.4456292000002,128 28.1421539999997,51.92409382,-128.4690359,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,GOG4,plot,edna_gog4_00,,mud,seagrass meadow,Zostera marina,active,yes,51 54.1951127999999,128 26.3440259999993,51.90325188,-128.4390671,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,GOG4,plot,edna_gog4_15,,mud,seagrass meadow,Zostera marina,active,yes,51 54.1913790000001,128 26.332152,51.90318965,-128.4388692,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,GOG4,plot,edna_gog4_30,,mud,seagrass meadow,Zostera marina,active,yes,51 54.1872474000002,128 26.3193660000002,51.90312079,-128.4386561,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KIS2,plot,edna_kis2_00,,cobble,benthic macroalgae,unknown,active,yes,51 50.2031837999999,128 14.3842199999995,51.83671973,-128.239737,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KIS2,plot,edna_kis2_15,,cobble,benthic macroalgae,unknown,active,yes,51 50.2023491999999,128 14.3733480000003,51.83670582,-128.2395558,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KIS2,plot,edna_kis2_30,,cobble,benthic macroalgae,unknown,active,yes,51 50.2014989999999,128 14.3633399999993,51.83669165,-128.239389,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KIS1,plot,edna_kis1_00,,sand,seagrass meadow,Zostera marina,active,yes,51 48.6625566000001,128 13.7507039999997,51.81104261,-128.2291784,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KIS1,plot,edna_kis1_15,,sand,seagrass meadow,Zostera marina,active,yes,51 48.6687119999999,128 13.7587739999998,51.8111452,-128.2293129,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,KIS1,plot,edna_kis1_30,,sand,seagrass meadow,Zostera marina,active,yes,51 48.6699924000001,128 13.7718300000006,51.81116654,-128.2295305,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HAB2,plot,edna_hab2_00,,sand,no vegetation,,active,yes,51 39.8255447999999,128 8.58656399999916,51.66375908,-128.1431094,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HAB2,plot,edna_hab2_15,,sand,no vegetation,,active,yes,51 39.8266157999998,128 8.59925399999952,51.66377693,-128.1433209,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,HAB2,plot,edna_hab2_30,,sand,no vegetation,,active,yes,51 39.8277245999999,128 8.61108000000002,51.66379541,-128.143518,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Triquet,plot,edna_triquet_00,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.2159586000002,128 15.259494,51.80359931,-128.2543249,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Triquet,plot,edna_triquet_15,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.2116914000001,128 15.2713619999997,51.80352819,-128.2545227,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Triquet,plot,edna_triquet_30,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.2073792000001,128 15.2828279999994,51.80345632,-128.2547138,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Womanley,plot,edna_womanley_00,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.1502784000001,128 12.0046080000003,51.80250464,-128.2000768,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Womanley,plot,edna_womanley_15,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.1435368,128 12.0060360000008,51.80239228,-128.2001006,2018,observation,,,nalgene ,,,,,,,,,
Hakai,Nearshore,EDNA,Womanley,plot,edna_womanley_30,,,benthic macroalgae,Macrocystis pyrifera,active,yes,51 48.1384091999999,128 12.0138780000008,51.80230682,-128.2002313,2018,observation,,,nalgene ,,,,,,,,,
