"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log"
"76","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","zach","2018-06-19_CHOKED_PASS_EDGE2_15 - 20","seagrass_habitat",5.1,"15 - 20",2018-06-19 21:36:39,2018-06-19 21:41:45,NA,NA,NA,"sand,shell hash","< 1","sand",NA,FALSE,"des",NA,NA,"1: 1% flowering"
"77","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","zach","17098","seagrass_habitat",5.2,"20 - 25",2018-06-19 21:36:39,2018-06-19 21:41:45,"17098",30612,NA,"sand,shell hash","< 1","sand",NA,TRUE,"zm",NA,NA,"1: 1% flowering"
"78","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","zach","11097","seagrass_habitat",5.3,"25 - 30",2018-06-19 21:36:39,2018-06-19 21:41:45,"11097",3511,NA,"sand,shell hash","< 1","sand","seagrass",TRUE,"des",NA,NA,"1: 1% flowering"
"79","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","zach","17063","seagrass_habitat",5.9,"0 - 5",2018-06-19 21:11:49,2018-06-19 21:15:53,"17063",6011,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"zm","zm",NA,"1: 0% flowering"
"80","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","zach","2018-06-19_CHOKED_PASS_INTERIOR5_5 - 10","seagrass_habitat",6,"5 - 10",2018-06-19 21:11:49,2018-06-19 21:15:53,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"zm","zm",NA,"1: 1% flowering"
"81","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","zach","17038","seagrass_habitat",5.9,"10 - 15",2018-06-19 21:11:49,2018-06-19 21:15:53,"17038",3217,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: 1% flowering"
"82","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","zach","2018-06-19_CHOKED_PASS_INTERIOR5_15 - 20","seagrass_habitat",6,"15 - 20",2018-06-19 21:11:49,2018-06-19 21:15:53,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"des",NA,NA,"1: 1% flowering"
"83","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","zach","17091","seagrass_habitat",5.9,"20 - 25",2018-06-19 21:11:49,2018-06-19 21:15:53,"17091",20,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: 0% flowering"
"84","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","zach","11043","seagrass_habitat",6,"25 - 30",2018-06-19 21:11:49,2018-06-19 21:15:53,"11043",8,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,"1: 1% flowering"
"85","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Derek","2016-06-16_PRUTH_BAY_INTERIOR4_5 - 10","seagrass_habitat",2.3,"5 - 10",2016-06-16 17:22:18,2016-06-16 17:37:28,NA,NA,"60 - 80","sand","< 1","seagrass",NA,FALSE,"Zm",NA,NA,NA
"86","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Derek","159","seagrass_habitat",2.2,"25 - 30",2016-06-16 17:22:18,2016-06-16 17:37:28,"159",23,"> 80","sand","< 1","seagrass",NA,TRUE,"Zm",NA,NA,NA
"87","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Derek","158","seagrass_habitat",2.3,"20 - 25",2016-06-16 17:22:18,2016-06-16 17:37:28,"158",33,"60 - 80","sand","< 1","seagrass",NA,TRUE,"Zm",NA,NA,NA
"88","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Derek","2016-06-16_PRUTH_BAY_INTERIOR4_15 - 20","seagrass_habitat",2.5,"15 - 20",2016-06-16 17:22:18,2016-06-16 17:37:28,NA,NA,"60 - 80","sand","< 1","seagrass",NA,FALSE,"Zm",NA,NA,NA
"89","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Derek","156","seagrass_habitat",2.7,"0 - 5",2016-06-16 17:22:18,2016-06-16 17:37:28,"156",60,"60 - 80","sand","< 1","seagrass",NA,TRUE,"Zm",NA,NA,NA
"90","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_EDGE1_5 - 10","seagrass_habitat",3.5,"5 - 10",2016-08-17 16:48:03,2016-08-17 17:06:14,NA,NA,"60 - 80","sand,shell hash","< 1","sand",NA,FALSE,"Des",NA,NA,NA
"91","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_EDGE2_5 - 10","seagrass_habitat",3.9,"5 - 10",2016-08-17 17:16:42,2016-08-17 17:26:49,NA,NA,"20 - 60","sand,shell hash","43102","sand",NA,FALSE,"Des",NA,NA,NA
"92","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Kyle","2016-08-18_PRUTH_BAY_EDGE2_5 - 10","seagrass_habitat",1.9,"5 - 10",2016-08-18 16:57:38,2016-08-18 17:14:49,NA,NA,"60 - 80","mud,sand","< 1","sand",NA,FALSE,NA,NA,NA,NA
"93","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Kyle","2183","seagrass_habitat",3.6,"25 - 30",2016-08-17 16:48:03,2016-08-17 17:06:14,"2183",800,"20 - 60","sand,shell hash","< 1","sand",NA,TRUE,"Des",NA,NA,NA
"94","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_EDGE1_20 - 25","seagrass_habitat",3.7,"20 - 25",2016-08-17 16:48:03,2016-08-17 17:06:14,NA,NA,"20 - 60","sand,shell hash","< 1","sand",NA,FALSE,"Des",NA,NA,NA
"95","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Kyle","2252","seagrass_habitat",3.7,"15 - 20",2016-08-17 16:48:03,2016-08-17 17:06:14,"2252",43,"60 - 80","sand,shell hash","< 1","sand",NA,TRUE,"Des",NA,NA,NA
"96","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Kyle","2224","seagrass_habitat",3.3,"0 - 5",2016-08-17 16:48:03,2016-08-17 17:06:14,"2224",711,"60 - 80","sand,shell hash","< 1","sand",NA,TRUE,"Des",NA,NA,NA
"97","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Kyle","2217","seagrass_habitat",3.8,"25 - 30",2016-08-17 17:16:42,2016-08-17 17:26:49,"2217",705,"60 - 80","sand,shell hash","< 1","sand",NA,TRUE,"Des",NA,NA,NA
"98","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_EDGE2_20 - 25","seagrass_habitat",3.6,"20 - 25",2016-08-17 17:16:42,2016-08-17 17:26:49,NA,NA,"60 - 80","sand,shell hash","< 1","sand",NA,FALSE,"Des",NA,NA,NA
"99","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Kyle","2298","seagrass_habitat",3.8,"15 - 20",2016-08-17 17:16:42,2016-08-17 17:26:49,"2298",52,"60 - 80","sand,shell hash","< 1","sand",NA,TRUE,"Des",NA,NA,NA
"100","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Kyle","2218","seagrass_habitat",0,"0 - 5",2016-08-17 17:16:42,2016-08-17 17:26:49,"2218",324,"20 - 60","sand,shell hash","< 1","sand",NA,TRUE,"Des",NA,NA,NA
"101","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Kyle","5010","seagrass_habitat",2.5,"25 - 30",2016-08-18 16:57:38,2016-08-18 17:14:49,"5010",37,"20 - 60","mud,sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"102","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Kyle","2338","seagrass_habitat",2,"20 - 25",2016-08-18 16:57:38,2016-08-18 17:14:49,"2338",109,"20 - 60","mud,sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"103","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Kyle","2016-08-18_PRUTH_BAY_EDGE2_15 - 20","seagrass_habitat",2,"15 - 20",2016-08-18 16:57:38,2016-08-18 17:14:49,NA,NA,"60 - 80","mud,sand","< 1","sand",NA,FALSE,NA,NA,NA,NA
"104","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Kyle","2339","seagrass_habitat",2.1,"0 - 5",2016-08-18 16:57:38,2016-08-18 17:14:49,"2339",42,"60 - 80","mud,sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"105","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Andrew","2016-08-25_CHOKED_PASS_INTERIOR5_5 - 10","seagrass_habitat",6.1,"5 - 10",2016-08-25 21:03:39,2016-08-25 21:18:06,NA,NA,"> 80","sand","< 1","seagrass",NA,FALSE,"Des",NA,NA,NA
"106","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Ondine","2016-09-12_PRUTH_BAY_INTERIOR6_5 - 10","seagrass_habitat",2.4,"5 - 10",2016-09-12 17:14:10,2016-09-12 17:19:16,NA,NA,"> 80","mud,sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"107","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Derek","157","seagrass_habitat",2.3,"10 - 15",2016-06-16 17:22:18,2016-06-16 17:37:28,"157",66,"> 80","sand","< 1","seagrass",NA,TRUE,"Zm",NA,NA,NA
"108","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_EDGE1_10 - 15","seagrass_habitat",3.8,"10 - 15",2016-08-17 16:48:03,2016-08-17 17:06:14,NA,NA,"60 - 80","sand,shell hash","< 1","sand",NA,FALSE,"Des",NA,NA,NA
"109","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_EDGE2_10 - 15","seagrass_habitat",3.9,"10 - 15",2016-08-17 17:16:42,2016-08-17 17:26:49,NA,NA,"60 - 80","sand,shell hash","< 1","sand",NA,FALSE,"Des",NA,NA,NA
"110","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Kyle","2310","seagrass_habitat",1.9,"10 - 15",2016-08-18 16:57:38,2016-08-18 17:14:49,"2310",708,"60 - 80","mud,sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"111","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Andrew","2586","seagrass_habitat",6.1,"25 - 30",2016-08-25 21:03:39,2016-08-25 21:18:06,"2586",106,"60 - 80","sand","< 1","seagrass",NA,TRUE,"Des",NA,NA,NA
"112","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Andrew","2700","seagrass_habitat",6.3,"20 - 25",2016-08-25 21:03:39,2016-08-25 21:18:06,"2700",902,"> 80","sand","< 1","seagrass",NA,TRUE,"Des","SacLat",NA,NA
"113","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Andrew","2016-08-25_CHOKED_PASS_INTERIOR5_15 - 20","seagrass_habitat",6.1,"15 - 20",2016-08-25 21:03:39,2016-08-25 21:18:06,NA,NA,"60 - 80","sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"114","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Andrew","2499","seagrass_habitat",6.1,"0 - 5",2016-08-25 21:03:39,2016-08-25 21:18:06,"2499",713,"60 - 80","sand","< 1","seagrass",NA,TRUE,"Des",NA,NA,NA
"115","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Andrew","2398","seagrass_habitat",6.2,"10 - 15",2016-08-25 21:03:39,2016-08-25 21:18:06,"2398",724,"> 80","sand","< 1","seagrass",NA,TRUE,"Des",NA,NA,NA
"116","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Ondine","2493","seagrass_habitat",2.8,"25 - 30",2016-09-12 17:14:10,2016-09-12 17:19:16,"2493",329,"> 80","mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"117","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Ondine","5019","seagrass_habitat",2.8,"20 - 25",2016-09-12 17:14:10,2016-09-12 17:19:16,"5019",508,"< 5","sand,boulder","43195","seagrass",NA,TRUE,NA,NA,NA,NA
"118","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Ondine","2016-09-12_PRUTH_BAY_INTERIOR6_15 - 20","seagrass_habitat",2.8,"15 - 20",2016-09-12 17:14:10,2016-09-12 17:19:16,NA,NA,"60 - 80","sand,shell hash","43163","seagrass",NA,FALSE,NA,NA,NA,NA
"119","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Ondine","2569","seagrass_habitat",2.3,"0 - 5",2016-09-12 17:14:10,2016-09-12 17:19:16,"2569",331,"> 80","mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"120","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Ondine","2545","seagrass_habitat",2.4,"10 - 15",2016-09-12 17:14:10,2016-09-12 17:19:16,"2545",545,"> 80","sand,shell hash","43163","seagrass",NA,TRUE,NA,NA,NA,NA
"121","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","ondine","17647","seagrass_habitat",4.7,"0 - 5",2018-11-21 21:45:00,2018-11-21 21:50:37,"17647",8000,NA,"mud,sand","< 1","sand",NA,TRUE,"grassolaria",NA,NA,NA
"122","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","ondine","2018-11-21_PRUTH_BAY_EDGE1_5 - 10","seagrass_habitat",5,"5 - 10",2018-11-21 21:45:00,2018-11-21 21:50:37,NA,NA,NA,"mud,sand","< 1","sand",NA,FALSE,"grassolaria",NA,NA,NA
"123","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","ondine","17640","seagrass_habitat",5,"10 - 15",2018-11-21 21:45:00,2018-11-21 21:50:37,"17640",8001,NA,"mud,sand","1 - 2","sand",NA,TRUE,"grassolaria",NA,NA,NA
"124","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","ondine","2018-11-21_PRUTH_BAY_EDGE1_15 - 20","seagrass_habitat",5.2,"15 - 20",2018-11-21 21:45:00,2018-11-21 21:50:37,NA,NA,NA,"mud,sand","< 1","flat kelp",NA,FALSE,"grassolaria","agarum",NA,NA
"125","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","ondine","2018-11-21_PRUTH_BAY_EDGE1_20 - 25","seagrass_habitat",4.9,"20 - 25",2018-11-21 21:45:00,2018-11-21 21:50:37,NA,NA,NA,"mud,sand","2 - 3","flat kelp",NA,FALSE,"grassolaria","agarum",NA,NA
"126","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","ondine","17620","seagrass_habitat",4.6,"25 - 30",2018-11-21 21:45:00,2018-11-21 21:50:37,"17620",544,NA,"mud,sand","< 1","flat kelp",NA,TRUE,"grassolaria","agarum",NA,NA
"127","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","ondine","17659","seagrass_habitat",7.7,"0 - 5",2018-11-22 18:43:04,2018-11-22 18:01:10,"17659",8049,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"128","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","ondine","2018-11-22_CHOKED_PASS_EDGE2_5 - 10","seagrass_habitat",7.9,"5 - 10",2018-11-22 18:43:04,2018-11-22 18:01:10,NA,NA,NA,"sand","3 - 4","sand",NA,FALSE,NA,NA,NA,NA
"129","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","ondine","17657","seagrass_habitat",7.9,"10 - 15",2018-11-22 18:43:04,2018-11-22 18:01:10,"17657",8041,NA,"sand","2 - 3","sand",NA,TRUE,NA,NA,NA,NA
"130","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","ondine","2018-11-22_CHOKED_PASS_EDGE2_15 - 20","seagrass_habitat",8,"15 - 20",2018-11-22 18:43:04,2018-11-22 18:01:10,NA,NA,NA,"sand","1 - 2","sand",NA,FALSE,NA,NA,NA,NA
"131","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","ondine","2018-11-22_CHOKED_PASS_EDGE2_20 - 25","seagrass_habitat",8.1,"20 - 25",2018-11-22 18:43:04,2018-11-22 18:01:10,NA,NA,NA,"sand","2 - 3","sand",NA,FALSE,NA,NA,NA,NA
"132","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","ondine","17660","seagrass_habitat",8.1,"25 - 30",2018-11-22 18:43:04,2018-11-22 18:01:10,"17660",8042,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"133","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","ondine","17605","seagrass_habitat",9,"0 - 5",2018-11-22 18:07:51,2018-11-22 18:10:59,"17605",8040,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"134","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","ondine","2018-11-22_CHOKED_PASS_INTERIOR4_5 - 10","seagrass_habitat",8.9,"5 - 10",2018-11-22 18:07:51,2018-11-22 18:10:59,NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"135","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","ondine","17595","seagrass_habitat",8.9,"10 - 15",2018-11-22 18:07:51,2018-11-22 18:10:59,"17595",8039,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"136","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","ondine","2018-11-22_CHOKED_PASS_INTERIOR4_15 - 20","seagrass_habitat",9,"15 - 20",2018-11-22 18:07:51,2018-11-22 18:10:59,NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"137","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","ondine","2018-11-22_CHOKED_PASS_INTERIOR4_20 - 25","seagrass_habitat",9,"20 - 25",2018-11-22 18:07:51,2018-11-22 18:10:59,NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"138","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","ondine","17636","seagrass_habitat",8.9,"25 - 30",2018-11-22 18:07:51,2018-11-22 18:10:59,"17636",8038,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"139","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2017-11-22,4,"gillian","zach","11174","seagrass_habitat",8.6,"0 - 5",2017-11-22 21:10:59,2017-11-22 21:15:19,"11174",11,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: Flowering shoots 0 for entire transects"
"140","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2017-11-22,4,"gillian","zach","2017-11-22_CHOKED_PASS_INTERIOR4_5 - 10","seagrass_habitat",8.7,"5 - 10",2017-11-22 21:10:59,2017-11-22 21:15:19,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"141","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2017-11-22,4,"gillian","zach","2017-11-22_CHOKED_PASS_INTERIOR4_10 - 15","seagrass_habitat",8.7,"10 - 15",2017-11-22 21:10:59,2017-11-22 21:15:19,NA,NA,NA,"sand,shell hash","< 1",NA,NA,FALSE,NA,NA,NA,NA
"142","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2017-11-22,4,"gillian","zach","11184","seagrass_habitat",8.8,"15 - 20",2017-11-22 21:10:59,2017-11-22 21:15:19,"11184",523,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"143","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2017-11-22,4,"gillian","zach","2017-11-22_CHOKED_PASS_INTERIOR4_20 - 25","seagrass_habitat",8.6,"20 - 25",2017-11-22 21:10:59,2017-11-22 21:15:19,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"144","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2017-11-22,4,"gillian","zach","11185","seagrass_habitat",8.5,"25 - 30",2017-11-22 21:10:59,2017-11-22 21:15:19,"11185",9,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"145","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-05-19,3,"angeleen,angeleen.olson","zach.monteith","7001","seagrass_habitat",2.8,"0 - 5",2017-05-19 20:39:55,2017-05-19 21:44:10,"7001",816,NA,"mud","< 1","sand",NA,TRUE,NA,NA,NA,NA
"146","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-05-19,3,"angeleen,angeleen.olson","zach.monteith","2017-05-19_PRUTH_BAY_EDGE3_5 - 10","seagrass_habitat",3,"5 - 10",2017-05-19 20:39:55,2017-05-19 21:44:10,NA,NA,NA,"mud","1 - 2","sand",NA,FALSE,NA,NA,NA,NA
"147","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-05-19,3,"angeleen,angeleen.olson","zach.monteith","7043","seagrass_habitat",3.2,"10 - 15",2017-05-19 20:39:55,2017-05-19 21:44:10,"7043",1031,NA,"mud","1 - 2",NA,"sand",TRUE,NA,NA,NA,NA
"148","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-05-19,3,"angeleen,angeleen.olson","zach.monteith","2017-05-19_PRUTH_BAY_EDGE3_15 - 20","seagrass_habitat",3.3,"15 - 20",2017-05-19 20:39:55,2017-05-19 21:44:10,NA,NA,NA,"mud","1 - 2","sand",NA,FALSE,NA,NA,NA,NA
"149","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-05-19,3,"angeleen,angeleen.olson","zach.monteith","7082","seagrass_habitat",3.3,"20 - 25",2017-05-19 20:39:55,2017-05-19 21:44:10,"7082",704,NA,"mud","1 - 2","sand",NA,TRUE,NA,NA,NA,NA
"150","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-05-19,3,"angeleen,angeleen.olson","zach.monteith","7032","seagrass_habitat",3.1,"25 - 30",2017-05-19 20:39:55,2017-05-19 21:44:10,"7032",352,NA,"mud","< 1","sand",NA,TRUE,NA,NA,NA,NA
"151","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-05-19,1,"angeleen,angeleen.olson","zach.monteith","7027","seagrass_habitat",3,"0 - 5",2017-05-19 21:40:32,2017-05-19 21:45:44,"7027",858,NA,"mud,bedrock","< 1","flat kelp",NA,TRUE,NA,NA,NA,NA
"152","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-05-19,1,"angeleen,angeleen.olson","zach.monteith","2017-05-19_PRUTH_BAY_EDGE1_5 - 10","seagrass_habitat",2.7,"5 - 10",2017-05-19 21:40:32,2017-05-19 21:45:44,NA,NA,NA,"mud,bedrock","< 1","sand",NA,FALSE,NA,NA,NA,NA
"153","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-05-19,1,"angeleen,angeleen.olson","zach.monteith","7037","seagrass_habitat",2.8,"10 - 15",2017-05-19 21:40:32,2017-05-19 21:45:44,"7037",1011,NA,"mud","1 - 2","sand",NA,TRUE,NA,NA,NA,NA
