"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","density","density_msq","canopy_height_cm","flowering_shoots","comments","quality_log"
"91","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2017-07-06,4,"gillian","zach","2017-07-06_CHOKED_PASS_INTERIOR4_30","seagrass_density",7.6,30,2017-07-06 20:55:18,2017-07-06 21:00:35,2,32,100,0,NA,NA
"92","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","derek","2018-06-19_CHOKED_PASS_EDGE2_0","seagrass_density",4.5,0,2018-06-19 21:46:14,2018-06-19 21:52:00,3,48,75,NA,NA,NA
"93","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","derek","2018-06-19_CHOKED_PASS_EDGE2_5","seagrass_density",4.6,5,2018-06-19 21:46:14,2018-06-19 21:52:00,14,224,85,NA,NA,NA
"94","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","derek","2018-06-19_CHOKED_PASS_EDGE2_10","seagrass_density",4.7,10,2018-06-19 21:46:14,2018-06-19 21:52:00,8,128,105,NA,NA,NA
"95","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","derek","2018-06-19_CHOKED_PASS_EDGE2_15","seagrass_density",4.9,15,2018-06-19 21:46:14,2018-06-19 21:52:00,8,128,95,NA,NA,NA
"96","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","derek","2018-06-19_CHOKED_PASS_EDGE2_20","seagrass_density",5,20,2018-06-19 21:46:14,2018-06-19 21:52:00,5,80,100,NA,NA,NA
"97","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","derek","2018-06-19_CHOKED_PASS_EDGE2_25","seagrass_density",5.2,25,2018-06-19 21:46:14,2018-06-19 21:52:00,9,144,105,NA,NA,NA
"98","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-06-19,2,"angeleen","derek","2018-06-19_CHOKED_PASS_EDGE2_30","seagrass_density",5.3,30,2018-06-19 21:46:14,2018-06-19 21:52:00,6,96,125,NA,NA,NA
"99","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","derek","2018-06-19_CHOKED_PASS_INTERIOR5_0","seagrass_density",5.8,0,2018-06-19 21:12:46,2018-06-19 21:18:53,14,224,130,NA,NA,"1: Flowering 0"
"100","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","derek","2018-06-19_CHOKED_PASS_INTERIOR5_5","seagrass_density",5.8,5,2018-06-19 21:12:46,2018-06-19 21:18:53,8,128,125,NA,NA,"1: 0 flowering"
"101","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","derek","2018-06-19_CHOKED_PASS_INTERIOR5_10","seagrass_density",5.8,10,2018-06-19 21:12:46,2018-06-19 21:18:53,12,192,140,NA,NA,"1: 0 flowering"
"102","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","derek","2018-06-19_CHOKED_PASS_INTERIOR5_15","seagrass_density",5.9,15,2018-06-19 21:12:46,2018-06-19 21:18:53,8,128,145,NA,NA,"1: 0 flowering"
"103","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","derek","2018-06-19_CHOKED_PASS_INTERIOR5_20","seagrass_density",6,20,2018-06-19 21:12:46,2018-06-19 21:18:53,6,96,135,NA,NA,"1: 0 flowering"
"104","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","derek","2018-06-19_CHOKED_PASS_INTERIOR5_25","seagrass_density",6,25,2018-06-19 21:12:46,2018-06-19 21:18:53,5,80,150,NA,NA,"1: 0 flowering"
"105","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-06-19,5,"angeleen","derek","2018-06-19_CHOKED_PASS_INTERIOR5_30","seagrass_density",6.1,30,2018-06-19 21:12:46,2018-06-19 21:18:53,5,80,140,NA,NA,"1: 0 flowering"
"106","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Derek","2016-09-12_PRUTH_BAY_INTERIOR6_30","seagrass_density",2.3,30,2016-09-12 17:18:18,2016-09-12 17:22:32,41,656,50,NA,NA,NA
"107","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Derek","2016-09-12_PRUTH_BAY_INTERIOR6_25","seagrass_density",3.1,25,2016-09-12 17:18:18,2016-09-12 17:22:32,14,224,50,NA,NA,NA
"108","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Derek","2016-09-12_PRUTH_BAY_INTERIOR6_20","seagrass_density",2.9,20,2016-09-12 17:18:18,2016-09-12 17:22:32,4,64,25,NA,NA,NA
"109","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Derek","2016-09-12_PRUTH_BAY_INTERIOR6_15","seagrass_density",2.7,15,2016-09-12 17:18:18,2016-09-12 17:22:32,12,192,50,NA,NA,NA
"110","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Derek","2016-09-12_PRUTH_BAY_INTERIOR6_10","seagrass_density",2.6,10,2016-09-12 17:18:18,2016-09-12 17:22:32,27,432,50,NA,NA,NA
"111","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Derek","2016-09-12_PRUTH_BAY_INTERIOR6_5","seagrass_density",2.5,5,2016-09-12 17:18:18,2016-09-12 17:22:32,28,448,50,NA,NA,NA
"112","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2016-09-12,6,"Zach","Derek","2016-09-12_PRUTH_BAY_INTERIOR6_0","seagrass_density",2.4,0,2016-09-12 17:18:18,2016-09-12 17:22:32,26,416,50,NA,NA,NA
"113","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Derek","2016-08-25_CHOKED_PASS_INTERIOR5_15","seagrass_density",6.2,15,2016-08-25 21:08:31,2016-08-25 21:12:41,1,16,125,NA,NA,NA
"114","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Derek","2016-08-25_CHOKED_PASS_INTERIOR5_30","seagrass_density",6.2,30,2016-08-25 21:08:31,2016-08-25 21:12:41,5,80,125,NA,NA,NA
"115","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Derek","2016-08-25_CHOKED_PASS_INTERIOR5_25","seagrass_density",6.5,25,2016-08-25 21:08:31,2016-08-25 21:12:41,3,48,125,NA,NA,NA
"116","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Derek","2016-08-25_CHOKED_PASS_INTERIOR5_20","seagrass_density",6.3,20,2016-08-25 21:08:31,2016-08-25 21:12:41,3,48,125,NA,NA,NA
"117","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Derek","2016-08-25_CHOKED_PASS_INTERIOR5_10","seagrass_density",6.3,10,2016-08-25 21:08:31,2016-08-25 21:12:41,6,96,125,NA,NA,NA
"118","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Derek","2016-08-25_CHOKED_PASS_INTERIOR5_5","seagrass_density",6.2,5,2016-08-25 21:08:31,2016-08-25 21:12:41,6,96,125,NA,NA,NA
"119","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2016-08-25,5,"Zach","Derek","2016-08-25_CHOKED_PASS_INTERIOR5_0","seagrass_density",6.2,0,2016-08-25 21:08:31,2016-08-25 21:12:41,5,80,75,NA,NA,NA
"120","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE2_30","seagrass_density",2.5,30,2016-08-18 16:51:55,2016-08-18 17:04:02,5,80,100,NA,NA,NA
"121","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE2_25","seagrass_density",1.9,25,2016-08-18 16:51:55,2016-08-18 17:04:02,5,80,125,NA,NA,NA
"122","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE2_20","seagrass_density",1.7,20,2016-08-18 16:51:55,2016-08-18 17:04:02,10,160,100,NA,NA,NA
"123","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE2_15","seagrass_density",1.7,15,2016-08-18 16:51:55,2016-08-18 17:04:02,4,64,100,NA,NA,NA
"124","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE2_10","seagrass_density",1.6,10,2016-08-18 16:51:55,2016-08-18 17:04:02,8,128,125,NA,NA,NA
"125","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE2_5","seagrass_density",1.6,5,2016-08-18 16:51:55,2016-08-18 17:04:02,17,272,100,NA,NA,NA
"126","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2016-08-18,2,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE2_0","seagrass_density",1.9,0,2016-08-18 16:51:55,2016-08-18 17:04:02,8,128,85,NA,NA,NA
"127","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE2_0","seagrass_density",3.9,0,2016-08-17 17:17:55,2016-08-17 17:26:05,2,32,135,NA,NA,NA
"128","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE2_30","seagrass_density",3.6,30,2016-08-17 17:17:55,2016-08-17 17:26:05,3,48,110,NA,NA,NA
"129","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE2_25","seagrass_density",3.5,25,2016-08-17 17:17:55,2016-08-17 17:26:05,10,160,140,NA,NA,NA
"130","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE2_20","seagrass_density",3.6,20,2016-08-17 17:17:55,2016-08-17 17:26:05,2,32,150,NA,NA,NA
"131","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE2_15","seagrass_density",3.7,15,2016-08-17 17:17:55,2016-08-17 17:26:05,1,16,135,NA,NA,NA
"132","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE2_10","seagrass_density",3.9,10,2016-08-17 17:17:55,2016-08-17 17:26:05,3,48,125,NA,NA,NA
"133","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2016-08-17,2,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE2_5","seagrass_density",3.7,5,2016-08-17 17:17:55,2016-08-17 17:26:05,4,64,125,NA,NA,NA
"134","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE1_0","seagrass_density",3.6,0,2016-08-17 16:49:38,2016-08-17 16:57:45,11,176,100,NA,NA,NA
"135","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE1_30","seagrass_density",3.5,30,2016-08-17 16:49:38,2016-08-17 16:57:45,5,80,150,NA,NA,NA
"136","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE1_25","seagrass_density",3.5,25,2016-08-17 16:49:38,2016-08-17 16:57:45,7,112,120,NA,NA,NA
"137","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE1_20","seagrass_density",3.7,20,2016-08-17 16:49:38,2016-08-17 16:57:45,5,80,130,NA,NA,NA
"138","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE1_15","seagrass_density",3.6,15,2016-08-17 16:49:38,2016-08-17 16:57:45,4,64,135,NA,NA,NA
"139","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE1_10","seagrass_density",3.6,10,2016-08-17 16:49:38,2016-08-17 16:57:45,6,96,130,NA,NA,NA
"140","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2016-08-17,1,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_EDGE1_5","seagrass_density",3.7,5,2016-08-17 16:49:38,2016-08-17 16:57:45,5,80,110,NA,NA,NA
"141","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Other","2016-06-16_PRUTH_BAY_INTERIOR4_0","seagrass_density",3,0,2016-06-16 17:21:08,2016-06-16 17:38:24,17,272,65,NA,NA,NA
"142","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Other","2016-06-16_PRUTH_BAY_INTERIOR4_30","seagrass_density",2.9,30,2016-06-16 17:21:08,2016-06-16 17:38:24,14,224,50,NA,NA,NA
"143","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Other","2016-06-16_PRUTH_BAY_INTERIOR4_25","seagrass_density",2.9,25,2016-06-16 17:21:08,2016-06-16 17:38:24,21,336,45,NA,NA,NA
"144","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Other","2016-06-16_PRUTH_BAY_INTERIOR4_20","seagrass_density",2.9,20,2016-06-16 17:21:08,2016-06-16 17:38:24,19,304,60,NA,NA,NA
"145","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Other","2016-06-16_PRUTH_BAY_INTERIOR4_15","seagrass_density",2.9,15,2016-06-16 17:21:08,2016-06-16 17:38:24,39,624,45,NA,NA,NA
"146","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Other","2016-06-16_PRUTH_BAY_INTERIOR4_10","seagrass_density",3,10,2016-06-16 17:21:08,2016-06-16 17:38:24,32,512,40,NA,NA,NA
"147","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2016-06-16,4,"Ondine","Other","2016-06-16_PRUTH_BAY_INTERIOR4_5","seagrass_density",3,5,2016-06-16 17:21:08,2016-06-16 17:38:24,16,256,50,NA,NA,NA
"148","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2015-06-24,2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_0","seagrass_density",3.3528,0,2015-06-24 18:10:00,2015-06-24 18:21:00,9,144,150,NA,NA,NA
"149","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2015-06-24,2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_5","seagrass_density",3.3528,5,2015-06-24 18:10:00,2015-06-24 18:21:00,6,96,156,NA,NA,NA
"150","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2015-06-24,2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_10","seagrass_density",3.6576,10,2015-06-24 18:10:00,2015-06-24 18:21:00,8,128,155,NA,NA,NA
"151","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2015-06-24,2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_15","seagrass_density",3.3528,15,2015-06-24 18:10:00,2015-06-24 18:21:00,7,112,151,NA,NA,NA
"152","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2015-06-24,2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_20","seagrass_density",3.3528,20,2015-06-24 18:10:00,2015-06-24 18:21:00,8,128,148,NA,NA,NA
"153","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2015-06-24,2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_25","seagrass_density",3.3528,25,2015-06-24 18:10:00,2015-06-24 18:21:00,10,160,148,NA,NA,NA
"154","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2",2015-06-24,2,NA,"tristan","2015-06-24_TRIQUET_BAY_EDGE2_30","seagrass_density",3.048,30,2015-06-24 18:10:00,2015-06-24 18:21:00,8,128,153,NA,NA,NA
"155","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1",2015-06-24,1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_0","seagrass_density",3.9624,0,2015-06-24 20:46:00,2015-06-24 20:53:00,4,64,100,NA,NA,"1: adjacent habitat should be seagrass?"
"156","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1",2015-06-24,1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_10","seagrass_density",3.6576,10,2015-06-24 20:46:00,2015-06-24 20:53:00,6,96,97,NA,NA,"1: adjacent habitat should be seagrass?"
"157","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1",2015-06-24,1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_20","seagrass_density",3.6576,20,2015-06-24 20:46:00,2015-06-24 20:53:00,5,80,113,NA,NA,"1: adjacent habitat should be seagrass?"
"158","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1",2015-06-24,1,NA,"tristan","2015-06-24_TRIQUET_NORTH_EDGE1_30","seagrass_density",3.3528,30,2015-06-24 20:46:00,2015-06-24 20:53:00,4,64,111,NA,NA,"1: adjacent habitat should be seagrass?"
"159","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE1",2015-06-28,1,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE1_0","seagrass_density",3.6576,0,2015-06-28 17:21:00,2015-06-28 17:28:00,20,320,132,NA,NA,NA
"160","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE1",2015-06-28,1,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE1_10","seagrass_density",3.9624,10,2015-06-28 17:21:00,2015-06-28 17:28:00,18,288,166,NA,NA,NA
"161","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE1",2015-06-28,1,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE1_20","seagrass_density",4.2672,20,2015-06-28 17:21:00,2015-06-28 17:28:00,19,304,178,NA,NA,NA
"162","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE1",2015-06-28,1,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE1_30","seagrass_density",3.9624,30,2015-06-28 17:21:00,2015-06-28 17:28:00,18,288,179,NA,NA,NA
"163","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE1_0","seagrass_density",5,0,2018-11-21 21:47:57,2018-11-21 21:51:14,6,96,100,NA,NA,NA
"164","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE1_5","seagrass_density",4.8,5,2018-11-21 21:47:57,2018-11-21 21:51:14,4,64,100,NA,NA,NA
"165","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE1_10","seagrass_density",5.2,10,2018-11-21 21:47:57,2018-11-21 21:51:14,2,32,80,NA,NA,NA
"166","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE1_15","seagrass_density",5.2,15,2018-11-21 21:47:57,2018-11-21 21:51:14,3,48,95,NA,NA,NA
"167","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE1_20","seagrass_density",5,20,2018-11-21 21:47:57,2018-11-21 21:51:14,1,16,90,NA,NA,NA
"168","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE1_25","seagrass_density",4.9,25,2018-11-21 21:47:57,2018-11-21 21:51:14,2,32,80,NA,NA,NA
"169","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2018-11-21,1,"kyle","derek","2018-11-21_PRUTH_BAY_EDGE1_30","seagrass_density",4.7,30,2018-11-21 21:47:57,2018-11-21 21:51:14,13,208,80,NA,NA,NA
"170","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE2_0","seagrass_density",7.3,0,2018-11-22 18:45:32,2018-11-22 18:48:39,5,80,70,NA,NA,NA
"171","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE2_5","seagrass_density",7.5,5,2018-11-22 18:45:32,2018-11-22 18:48:39,8,128,75,NA,NA,NA
"172","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE2_10","seagrass_density",7.7,10,2018-11-22 18:45:32,2018-11-22 18:48:39,2,32,70,NA,NA,NA
"173","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE2_15","seagrass_density",7.9,15,2018-11-22 18:45:32,2018-11-22 18:48:39,8,128,75,NA,NA,NA
"174","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE2_20","seagrass_density",8.1,20,2018-11-22 18:45:32,2018-11-22 18:48:39,12,192,65,NA,NA,NA
"175","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE2_25","seagrass_density",8.1,25,2018-11-22 18:45:32,2018-11-22 18:48:39,8,128,75,NA,NA,NA
"176","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2018-11-22,2,"kyle","derek","2018-11-22_CHOKED_PASS_EDGE2_30","seagrass_density",8.2,30,2018-11-22 18:45:32,2018-11-22 18:48:39,10,160,55,NA,NA,NA
"177","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR4_0","seagrass_density",8.9,0,2018-11-22 18:09:02,2018-11-22 18:12:07,1,16,80,NA,NA,NA
"178","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR4_5","seagrass_density",9,5,2018-11-22 18:09:02,2018-11-22 18:12:07,5,80,80,NA,NA,NA
"179","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR4_10","seagrass_density",8.9,10,2018-11-22 18:09:02,2018-11-22 18:12:07,6,96,90,NA,NA,NA
"180","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR4_15","seagrass_density",8.9,15,2018-11-22 18:09:02,2018-11-22 18:12:07,7,112,85,NA,NA,NA
"181","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR4_20","seagrass_density",9.1,20,2018-11-22 18:09:02,2018-11-22 18:12:07,7,112,100,NA,NA,NA
"182","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4",2018-11-22,4,"kyle","derek","2018-11-22_CHOKED_PASS_INTERIOR4_25","seagrass_density",9,25,2018-11-22 18:09:02,2018-11-22 18:12:07,7,112,105,NA,NA,NA
