datasetName,eventID,eventDate,eventTime,eventRemarks,decimalLatitude,decimalLongitude,locationID,coordinatePrecision,coordinateUncertaintyInMeters,country,countryCode,stateProvince,habitat,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,language,license,bibliographicCitation,references,institutionID,institutionCode
Hakai Institute Juvenile Salmon Program,DE154N1,2015-06-03,13:11:00-0700,Salmon Farms: Brent Island 12 pens stocked; Venture Point 12 pens stocked; Okisolo Channel nets in bags on walkways; Barnes Bay NA.,50.30759,-125.32969,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE155N1,2015-06-04,06:23:00-0700,Salmon Farms: Raza Island 10 pens stocked. Sockeye miscount: new convention two independent counts of fish taken prior to net release.,50.31954,-125.04247,D08,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE158N2,2015-06-04,11:32:00-0700,"Sighted outside of sets: 10,000 herring 30-40 mm length.",50.07966,-125.24845,D06,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE160N1,2015-06-05,07:00:00-0700,NA,50.44342,-125.27904,D10,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE162N1,2015-06-05,10:59:00-0700,Salmon Farms: Brent Island 12 pens stocked; Venture Point 12 pens stocked; Okisolo Channel NA; Barnes Bay NA.,50.30771,-125.32864,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE163N1,2015-06-05,14:00:00-0700,NA,50.19112,-125.14202,D07,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE164N1,2015-06-06,10:06:00-0700,"CU = 100 total, CO = 1 total, released",50.319983,-125.040963,D08,1e-5,1852,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE168N1,2015-06-07,10:51:00-0700,Salmon Farms: Brent Island 12 pens stocked; Venture Point 12 pens stocked; Okisolo Channel nets in bags on walkways; Barnes Bay NA.,50.30812,-125.3269,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE169N2,2015-06-07,14:13:00-0700,NA,50.1915,-125.14292,D07,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE170N2,2015-06-09,06:34:00-0700,Net collapse first set,50.30734,-125.33514,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE173N1,2015-06-09,13:22:00-0700,11 sockeye taken for DFO 6 frozen 5 formalin,50.19077,-125.14249,D07,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE174N1,2015-06-11,09:20:00-0700,"Samples marked D09(2). Initial set removed due to potential bias from snag on bottom., Samples marked D09(2). Initial set removed due to potential bias from snag on bottom.",50.30806,-125.32972,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE175N1,2015-06-11,12:05:00-0700,NA,50.19017,-125.14437,D07,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE182N1,2015-06-13,14:29:00-0700,Fish with lesions SO # 10,50.19051,-125.1444,D07,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE183N2,2015-06-14,07:30:00-0700,SO 2 and 26 had lesions on dorasl surface of body. SO 4 had hemorrhaging gills. HE 1 had hem. fins.,50.30767,-125.33023,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE184N1,2015-06-14,10:58:00-0700,NA,50.347410000000004,-125.45333,D11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE185N2,2015-06-14,13:56:00-0700,"No sockeye in sets, No sockeye in set; did not enumerate",50.443069,-125.272498,D10,1e-5,1852,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE192N3,2015-06-16,09:41:00-0700,NA,50.34866,-125.44482000000001,D11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE193N1,2015-06-16,15:44:00-0700,"No sockeye in set, No sockeye in set; did not enumerate",50.190769,-125.143142,D07,1e-5,1852,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE194N1,2015-06-17,11:02:00-0700,NA,50.32119,-125.03856,D08,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE195N1,2015-06-17,14:12:00-0700,"No sockeye in set, No sockeye in set; did not enumerate",50.1659,-124.8888,D05,1e-5,1852,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE198N2,2015-06-18,08:05:00-0700,"Herring not numbered in order, Lesions: SO 28 ( also hem on pectrol fin)",50.34829,-125.45001,D11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE199N1,2015-06-18,11:16:00-0700,NA,50.30819,-125.32694,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE201N1,2015-06-19,10:14:00-0700,NA,50.09809,-125.27142,D06,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE205N2,2015-06-20,09:33:00-0700,NA,50.34758,-125.4553,D11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE206N1,2015-06-20,12:29:00-0700,NA,50.30597,-125.33588,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
